Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA294582
ID,ID: 294582
,
Title,539. Live Attenuated Tetravalent Dengue Vaccination in Non-Human Primates
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA294051
ID,ID: 294051
,
Title,540. Phenotypical and functional characterization of human skin dermal dendritic cells and Langerhans cells.
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA292927
ID,ID: 292927
,
Title,541. Engineering of a promoterless anti-viral RNAi hairpin into an endogenous miRNA locus [mRNA]
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA283283
ID,ID: 283283
,
Title,542. Engineering of a promoterless anti-viral RNAi hairpin into an endogenous miRNA locus [miRNA]
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA283227
ID,ID: 283227
,
Title,543. The gene expression profile of peripheral blood mononuclear cells (PBMCs) of infants (6 to 11 months) immunized with an inactivated EV71 vaccine or placebo
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA283108
ID,ID: 283108
,
Title,544. Innate Immune Recognition of Bacterial Viability Instructs Human T follicular Helper Cell Differentiation
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA282140
ID,ID: 282140
,
Title,545. Transcriptomic analysis of human B cell responses to vaccination
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA282139
ID,ID: 282139
,
Title,546. Gene expression profiling of B-cell and non-B-cell fractions of follicular lymphoma
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA281712
ID,ID: 281712
,
Title,547. Microarray analysis of IFN-response
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA280773
ID,ID: 280773
,
Title,548. Gene expression analysis of Influenza vaccine response in Young and Old - Year 2 - B and T cells
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA277886
ID,ID: 277886
,
Title,549. Gene expression analysis of Influenza vaccine response in Young and Old - Year 1 - B and T cells
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA277885
ID,ID: 277885
,
Title,550. Malaria-associated atypical memory B cells exhibit markedly reduced B cell receptor signaling and effector function
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA275428
ID,ID: 275428
,
,
Title,"551. Transcriptional profiling of HBV-naïve subjects before vaccination against Hepatitis A/B viruses, Diphtheria/Tetanus toxoids and Cholera."
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA275222
ID,ID: 275222
,
Title,552. Naïve-like Yellow-Fever specific CD8 T cells and reference CD8 T cell subsets in humans
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA275113
ID,ID: 275113
,
Title,553. Constitutively-active MAVS inhibits HIV-1 replication via type I interferon secretion and induction of HIV-1 restriction factors
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA274307
ID,ID: 274307
,
Title,554. Interleukin-1- and Type I Interferon-Dependent Enhanced Immunogenicity of an NYVAC-HIV-1 Env-Gag-Pol-Nef Vaccine Vector with Dual Deletions of Type I and Type II Interferon-Binding Proteins
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA273923
ID,ID: 273923
,
Title,555. Robust enumeration of cell subsets from tissue expression profiles (BeadChip)
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA273243
ID,ID: 273243
,
Title,556. A Cell-based Systems Biology Assessment of Human Blood to Monitor Immune Responses After Influenza Vaccination
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA271578
ID,ID: 271578
,
Title,557. Blood transcriptomes of chronic HCV patients four years after therapy-induced viral clearance
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA271396
ID,ID: 271396
,
Title,558. T cell responses to H1N1v and a longitudinal study of seasonal influenza vaccination - 2012
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA271164
ID,ID: 271164
,
Title,559. Plasmablast response to influenza vaccines - 2012
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA270825
ID,ID: 270825
,
Title,560. T cell responses to H1N1v and a longitudinal study of seasonal influenza vaccination - 2011
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA270775
ID,ID: 270775
,
Title,561. Expression data from whole blood samples of Rwandan adults with mild malaria with matched sample thirty days later (convalescence)
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA270766
ID,ID: 270766
,
Title,562. Global analyses revealed age-related alterations in innate immune responses after stimulation of pathogen-recognition receptors
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA264572
ID,ID: 264572
,
Title,563. Dissecting the immunogenicity of RD1-recombinant live tuberculosis vaccine candidates studying host-pathogen interaction in human primary dendritic cells
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA264064
ID,ID: 264064
,
Title,564. Plasmablast response to influenza vaccines
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA263206
ID,ID: 263206
,
Title,565. Transcriptomic profiling facilitates classification of response to influenza challenge
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA262041
ID,ID: 262041
,
Title,566. The transcriptional profile of human CD8+ lung resident memory T-cells
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA260966
ID,ID: 260966
,
Title,567. Transcription in a Jurkat cell model of T cell memory
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA260399
ID,ID: 260399
,
Title,568. Memory CD4+ T cells from Vaccinia vaccinated subjects.
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA259824
ID,ID: 259824
,
Title,569. Systems Analysis of a RIG-I Agonist Inducing Broad Spectrum Inhibition of Virus Infectivity [Kinetic]
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA258560
ID,ID: 258560
,
Title,570. Systems Analysis of a RIG-I Agonist Inducing Broad Spectrum Inhibition of Virus Infectivity [comparison]
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA258559
ID,ID: 258559
,
Title,571. Gene expression in FACS sorted virus-specific CD8+ T cells
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA258530
ID,ID: 258530
,
Title,572. Gene expression analysis of Influenza vaccine response in Young and Old - Year 3 - PBMC
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA256094
ID,ID: 256094
,
Title,573. Gene expression analysis of Influenza vaccine response in Young and Old - Year 1 - PBMC
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA256010
ID,ID: 256010
,
Title,574. Gene expression analysis of Influenza vaccine response in Young and Old - Year 2 - PBMC
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA256009
ID,ID: 256009
,
Title,575. An improved protocol for small RNA library construction by using High-Definition adapters [cell line]
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA255088
ID,ID: 255088
,
Title,576. T cell responses to H1N1v and a longitudinal study of seasonal influenza vaccination - 2009
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA254021
ID,ID: 254021
,
Title,577. T cell responses to H1N1v and a longitudinal study of seasonal influenza vaccination - 2010
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA254019
ID,ID: 254019
,
Title,578. Gene expression and cytokine profile correlate with mycobacterial growth in a human BCG challenge model
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA253051
ID,ID: 253051
,
Title,579. Genome wide analysis of the host antiviral response to dengue virus infection in primary human monocyte-derived dendritic cells
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA251883
ID,ID: 251883
,
Title,580. BDCA1+ mDCs and BDCA3+ mDCs stimulated with vaccines for 6 hr
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA244426
ID,ID: 244426
,
Title,581. Immune response to MVA85A or placebo in BCG-vaccinated South African infants at day 1 post-vaccination
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA243916
ID,ID: 243916
,
Title,582. Immune response to MVA85A or placebo in BCG-vaccinated South African infants at days 0 and 28 post-vaccination
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA243915
ID,ID: 243915
,
Title,"583. Plasmid-free Chlamydia trachomatis elicit lowered inflammation, delayed apoptosis, and reduced chemoattractant expression in HeLa cells compared to plasmid-containing wild type"
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA242624
ID,ID: 242624
,
Title,"584. Genomic Fingerprints of DC Subsets in the Human Vaginal Mucosa, Skin, and Blood"
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA236610
ID,ID: 236610
,
Title,585. Gene expression profiles of PBMC in CRPC patients receiving persornalized peptide vaccination
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA233966
ID,ID: 233966
,
Title,586. Time Course of Young Adults Vaccinated with Meningococcal MCV4 and MPSV4 Vaccines
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA227289
ID,ID: 227289
,
Title,587. Novel Immunotherapy-Induced Tertiary Lymphoid Aggregates Accumulate as Intratumoral Nodal Structures of Immune Regulation in Pancreatic Cancer
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA227088
ID,ID: 227088
,
Title,588. Molecular Hallmarks of Naturally Acquired Immunity to Malaria
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA227074
ID,ID: 227074
,
Title,589. Trivalent Inactivated Influenza Vaccine (TIV) and Live Attenuated Influenza Vaccine (LAIV) Induce Different B cell and Transcriptional Responses in Children
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA226092
ID,ID: 226092
,
Title,590. T helper lymphocyte- and monocyte-specific type I interferon (IFN) signatures in autoimmunity and viral infection.
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA226024
ID,ID: 226024
,
Title,591. Systems biological analysis of immunity to dengue
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA225472
ID,ID: 225472
,
Title,592. GEP of PMBCs during treatment with a gene-modified allogeneic tumor cell vaccine in advanced renal cell cancer (RCC) patients
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA223296
ID,ID: 223296
,
Title,"593. Transcriptome analysis of a clinical phase Ib Mycobacterium bovis BCG vaccination study (sex and age matched African males, 25-35 years, performed in South-Africa)"
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA219950
ID,ID: 219950
,
Title,"594. Transcriptome analysis of a clinical phase Ia Mycobacterium bovis BCG vaccination study (sex and age matched European (Caucasian) males, 25-35 years, performed in Germany)"
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA219948
ID,ID: 219948
,
Title,595. Molecular Hallmarks of Experimentally Acquired Immunity to Malaria [Pilot Study]
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA219425
ID,ID: 219425
,
Title,596. Transcriptional analysis of human blood CXCR5+ CD4 T cell populations
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA217400
ID,ID: 217400
,
Title,597. Transcriptional analysis of human tonsil Tfh cells
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA217399
ID,ID: 217399
,
Title,598. Genome-wide profiling of whole blood from healthy adult volunteers before and after receiving non-live vaccines including seasonal influenza or pneumococcal vaccine or placebo (saline) injections II
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA211783
ID,ID: 211783
,
Title,599. 454 sequencing for donor C38
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA209999
ID,ID: 209999
,
Title,600. Time series of global gene expression after trivalent influenza vaccination in humans (female cohort)
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA208721
ID,ID: 208721
,
,
Title,601. Time series of global gene expression after trivalent influenza vaccination in humans (male cohort)
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA208720
ID,ID: 208720
,
Title,602. Global Analyses of Human Immune Variation Reveal Baseline Predictors of Postvaccination Responses
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA205279
ID,ID: 205279
,
Title,603. DALIA-1 Whole Blood Longitudinal Gene Expression
Organism,Organism: Homo sapiens (Taxonomy ID 9606)
BioProject Accession,BioProject Accession: PRJNA202208
ID,ID: 202208
,
Title,604. Detection of small RNAs generated during early infection of human HEK 293 cells by the alphavirus Sindbis virus
