"","id","module_title","composite_name","module_size_4","module_category","annotation_level","web_link","symbol","top_matched_pathway_in_kegg_pid_and_biocarta","jaccard_index_10","enrichment_p_value_11","pathway_size","overlap_size_13","top_matched_chaussabel_module","jaccard_index_15","enrichment_p_value_16","module_size_17","overlap_size_18","top_matched_transcription_factor","jaccard_index_20","enrichment_p_value_21","gene_set_size","overlap_size_23","top_matched_gene_ontology_terms_number_of_matched_genes","btm","group","subgroup"
"2742","M69","enriched in B cells (VI)","enriched in B cells (VI) (M69)",20,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M69.htm","CD79A","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",0.07,4.51e-11,75,6,"[Chaussabel.v2]M4.10",0.21,1.29e-21,32,9,NA,NA,NA,NA,NA,"plasma membrane (17), protein binding (14), integral to membrane (13)","M69","B CELLS","B CELLS"
"2743","M69","enriched in B cells (VI)","enriched in B cells (VI) (M69)",20,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M69.htm","CD79B","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",0.07,4.51e-11,75,6,"[Chaussabel.v2]M4.10",0.21,1.29e-21,32,9,NA,NA,NA,NA,NA,"plasma membrane (17), protein binding (14), integral to membrane (13)","M69","B CELLS","B CELLS"
"2744","M69","enriched in B cells (VI)","enriched in B cells (VI) (M69)",20,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M69.htm","ADAM28","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",0.07,4.51e-11,75,6,"[Chaussabel.v2]M4.10",0.21,1.29e-21,32,9,NA,NA,NA,NA,NA,"plasma membrane (17), protein binding (14), integral to membrane (13)","M69","B CELLS","B CELLS"
"2745","M69","enriched in B cells (VI)","enriched in B cells (VI) (M69)",20,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M69.htm","CD19","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",0.07,4.51e-11,75,6,"[Chaussabel.v2]M4.10",0.21,1.29e-21,32,9,NA,NA,NA,NA,NA,"plasma membrane (17), protein binding (14), integral to membrane (13)","M69","B CELLS","B CELLS"
"2746","M71","enriched in antigen presentation (I)","enriched in antigen presentation (I) (M71)",18,"immune","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M71.htm","CD74","KEGG_ASTHMA",0.17,1.21e-16,30,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"endoplasmic reticulum membrane (18), endoplasmic reticulum (17), membrane (16)","M71","INNATE RESPONSE","ANTIGEN PRESENTATION"
"2747","M71","enriched in antigen presentation (I)","enriched in antigen presentation (I) (M71)",18,"immune","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M71.htm","HLA-DPB1","KEGG_ASTHMA",0.17,1.21e-16,30,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"endoplasmic reticulum membrane (18), endoplasmic reticulum (17), membrane (16)","M71","INNATE RESPONSE","ANTIGEN PRESENTATION"
"2748","M71","enriched in antigen presentation (I)","enriched in antigen presentation (I) (M71)",18,"immune","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M71.htm","HLA-DRA","KEGG_ASTHMA",0.17,1.21e-16,30,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"endoplasmic reticulum membrane (18), endoplasmic reticulum (17), membrane (16)","M71","INNATE RESPONSE","ANTIGEN PRESENTATION"
"2749","M71","enriched in antigen presentation (I)","enriched in antigen presentation (I) (M71)",18,"immune","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M71.htm","CYP1B1","KEGG_ASTHMA",0.17,1.21e-16,30,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"endoplasmic reticulum membrane (18), endoplasmic reticulum (17), membrane (16)","M71","INNATE RESPONSE","ANTIGEN PRESENTATION"
"2750","M71","enriched in antigen presentation (I)","enriched in antigen presentation (I) (M71)",18,"immune","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M71.htm","PLAUR","KEGG_ASTHMA",0.17,1.21e-16,30,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"endoplasmic reticulum membrane (18), endoplasmic reticulum (17), membrane (16)","M71","INNATE RESPONSE","ANTIGEN PRESENTATION"
"2751","M71","enriched in antigen presentation (I)","enriched in antigen presentation (I) (M71)",18,"immune","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M71.htm","PTGS2","KEGG_ASTHMA",0.17,1.21e-16,30,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"endoplasmic reticulum membrane (18), endoplasmic reticulum (17), membrane (16)","M71","INNATE RESPONSE","ANTIGEN PRESENTATION"
"2752","M71","enriched in antigen presentation (I)","enriched in antigen presentation (I) (M71)",18,"immune","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M71.htm","HMOX1","KEGG_ASTHMA",0.17,1.21e-16,30,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"endoplasmic reticulum membrane (18), endoplasmic reticulum (17), membrane (16)","M71","INNATE RESPONSE","ANTIGEN PRESENTATION"
"2753","M71","enriched in antigen presentation (I)","enriched in antigen presentation (I) (M71)",18,"immune","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M71.htm","HLA-DRB1","KEGG_ASTHMA",0.17,1.21e-16,30,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"endoplasmic reticulum membrane (18), endoplasmic reticulum (17), membrane (16)","M71","INNATE RESPONSE","ANTIGEN PRESENTATION"
"2754","M71","enriched in antigen presentation (I)","enriched in antigen presentation (I) (M71)",18,"immune","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M71.htm","ASPH","KEGG_ASTHMA",0.17,1.21e-16,30,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"endoplasmic reticulum membrane (18), endoplasmic reticulum (17), membrane (16)","M71","INNATE RESPONSE","ANTIGEN PRESENTATION"
"2755","M71","enriched in antigen presentation (I)","enriched in antigen presentation (I) (M71)",18,"immune","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M71.htm","RTN1","KEGG_ASTHMA",0.17,1.21e-16,30,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"endoplasmic reticulum membrane (18), endoplasmic reticulum (17), membrane (16)","M71","INNATE RESPONSE","ANTIGEN PRESENTATION"
"2756","M71","enriched in antigen presentation (I)","enriched in antigen presentation (I) (M71)",18,"immune","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M71.htm","HLA-DRB4","KEGG_ASTHMA",0.17,1.21e-16,30,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"endoplasmic reticulum membrane (18), endoplasmic reticulum (17), membrane (16)","M71","INNATE RESPONSE","ANTIGEN PRESENTATION"
"2757","M71","enriched in antigen presentation (I)","enriched in antigen presentation (I) (M71)",18,"immune","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M71.htm","HLA-DQB1","KEGG_ASTHMA",0.17,1.21e-16,30,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"endoplasmic reticulum membrane (18), endoplasmic reticulum (17), membrane (16)","M71","INNATE RESPONSE","ANTIGEN PRESENTATION"
"2758","M71","enriched in antigen presentation (I)","enriched in antigen presentation (I) (M71)",18,"immune","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M71.htm","FAR2","KEGG_ASTHMA",0.17,1.21e-16,30,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"endoplasmic reticulum membrane (18), endoplasmic reticulum (17), membrane (16)","M71","INNATE RESPONSE","ANTIGEN PRESENTATION"
"2759","M71","enriched in antigen presentation (I)","enriched in antigen presentation (I) (M71)",18,"immune","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M71.htm","HLA-DPA1","KEGG_ASTHMA",0.17,1.21e-16,30,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"endoplasmic reticulum membrane (18), endoplasmic reticulum (17), membrane (16)","M71","INNATE RESPONSE","ANTIGEN PRESENTATION"
"2760","M71","enriched in antigen presentation (I)","enriched in antigen presentation (I) (M71)",18,"immune","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M71.htm","ITPR3","KEGG_ASTHMA",0.17,1.21e-16,30,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"endoplasmic reticulum membrane (18), endoplasmic reticulum (17), membrane (16)","M71","INNATE RESPONSE","ANTIGEN PRESENTATION"
"2761","M71","enriched in antigen presentation (I)","enriched in antigen presentation (I) (M71)",18,"immune","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M71.htm","HLA-DQA1","KEGG_ASTHMA",0.17,1.21e-16,30,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"endoplasmic reticulum membrane (18), endoplasmic reticulum (17), membrane (16)","M71","INNATE RESPONSE","ANTIGEN PRESENTATION"
"2762","M71","enriched in antigen presentation (I)","enriched in antigen presentation (I) (M71)",18,"immune","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M71.htm","AGPAT9","KEGG_ASTHMA",0.17,1.21e-16,30,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"endoplasmic reticulum membrane (18), endoplasmic reticulum (17), membrane (16)","M71","INNATE RESPONSE","ANTIGEN PRESENTATION"
"2763","M71","enriched in antigen presentation (I)","enriched in antigen presentation (I) (M71)",18,"immune","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M71.htm","SLC27A2","KEGG_ASTHMA",0.17,1.21e-16,30,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"endoplasmic reticulum membrane (18), endoplasmic reticulum (17), membrane (16)","M71","INNATE RESPONSE","ANTIGEN PRESENTATION"
"2764","M73","enriched in monocytes (III)","enriched in monocytes (III) (M73)",12,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M73.htm","CEBPB",NA,NA,NA,NA,NA,"[Chaussabel.v2]M3.2",0.02,4.95e-05,138,3,"HMGIY_Q6",0.02,2.28e-06,187,4,"protein binding (8), regulation of transcription, DNA-dependent (5), nucleus (5)","M73","MONOCYTES","MONOCYTES"
"2765","M73","enriched in monocytes (III)","enriched in monocytes (III) (M73)",12,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M73.htm","DUSP6",NA,NA,NA,NA,NA,"[Chaussabel.v2]M3.2",0.02,4.95e-05,138,3,"HMGIY_Q6",0.02,2.28e-06,187,4,"protein binding (8), regulation of transcription, DNA-dependent (5), nucleus (5)","M73","MONOCYTES","MONOCYTES"
"2766","M73","enriched in monocytes (III)","enriched in monocytes (III) (M73)",12,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M73.htm","MAML3",NA,NA,NA,NA,NA,"[Chaussabel.v2]M3.2",0.02,4.95e-05,138,3,"HMGIY_Q6",0.02,2.28e-06,187,4,"protein binding (8), regulation of transcription, DNA-dependent (5), nucleus (5)","M73","MONOCYTES","MONOCYTES"
"2767","M73","enriched in monocytes (III)","enriched in monocytes (III) (M73)",12,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M73.htm","TFEC",NA,NA,NA,NA,NA,"[Chaussabel.v2]M3.2",0.02,4.95e-05,138,3,"HMGIY_Q6",0.02,2.28e-06,187,4,"protein binding (8), regulation of transcription, DNA-dependent (5), nucleus (5)","M73","MONOCYTES","MONOCYTES"
"2768","M73","enriched in monocytes (III)","enriched in monocytes (III) (M73)",12,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M73.htm","FOS",NA,NA,NA,NA,NA,"[Chaussabel.v2]M3.2",0.02,4.95e-05,138,3,"HMGIY_Q6",0.02,2.28e-06,187,4,"protein binding (8), regulation of transcription, DNA-dependent (5), nucleus (5)","M73","MONOCYTES","MONOCYTES"
"2769","M73","enriched in monocytes (III)","enriched in monocytes (III) (M73)",12,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M73.htm","IER3",NA,NA,NA,NA,NA,"[Chaussabel.v2]M3.2",0.02,4.95e-05,138,3,"HMGIY_Q6",0.02,2.28e-06,187,4,"protein binding (8), regulation of transcription, DNA-dependent (5), nucleus (5)","M73","MONOCYTES","MONOCYTES"
"2770","M73","enriched in monocytes (III)","enriched in monocytes (III) (M73)",12,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M73.htm","CCR1",NA,NA,NA,NA,NA,"[Chaussabel.v2]M3.2",0.02,4.95e-05,138,3,"HMGIY_Q6",0.02,2.28e-06,187,4,"protein binding (8), regulation of transcription, DNA-dependent (5), nucleus (5)","M73","MONOCYTES","MONOCYTES"
"2771","M73","enriched in monocytes (III)","enriched in monocytes (III) (M73)",12,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M73.htm","RIN2",NA,NA,NA,NA,NA,"[Chaussabel.v2]M3.2",0.02,4.95e-05,138,3,"HMGIY_Q6",0.02,2.28e-06,187,4,"protein binding (8), regulation of transcription, DNA-dependent (5), nucleus (5)","M73","MONOCYTES","MONOCYTES"
"2772","M73","enriched in monocytes (III)","enriched in monocytes (III) (M73)",12,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M73.htm","GPR109B",NA,NA,NA,NA,NA,"[Chaussabel.v2]M3.2",0.02,4.95e-05,138,3,"HMGIY_Q6",0.02,2.28e-06,187,4,"protein binding (8), regulation of transcription, DNA-dependent (5), nucleus (5)","M73","MONOCYTES","MONOCYTES"
"2773","M73","enriched in monocytes (III)","enriched in monocytes (III) (M73)",12,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M73.htm","BCL6",NA,NA,NA,NA,NA,"[Chaussabel.v2]M3.2",0.02,4.95e-05,138,3,"HMGIY_Q6",0.02,2.28e-06,187,4,"protein binding (8), regulation of transcription, DNA-dependent (5), nucleus (5)","M73","MONOCYTES","MONOCYTES"
"2774","M73","enriched in monocytes (III)","enriched in monocytes (III) (M73)",12,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M73.htm","PLXDC2",NA,NA,NA,NA,NA,"[Chaussabel.v2]M3.2",0.02,4.95e-05,138,3,"HMGIY_Q6",0.02,2.28e-06,187,4,"protein binding (8), regulation of transcription, DNA-dependent (5), nucleus (5)","M73","MONOCYTES","MONOCYTES"
"2775","M73","enriched in monocytes (III)","enriched in monocytes (III) (M73)",12,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M73.htm","TIMP2",NA,NA,NA,NA,NA,"[Chaussabel.v2]M3.2",0.02,4.95e-05,138,3,"HMGIY_Q6",0.02,2.28e-06,187,4,"protein binding (8), regulation of transcription, DNA-dependent (5), nucleus (5)","M73","MONOCYTES","MONOCYTES"
"2776","M75","antiviral IFN signature","antiviral IFN signature (M75)",22,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M75.htm","IFIH1",NA,NA,NA,NA,NA,"[Chaussabel.v2]M1.2",0.17,2.83e-16,27,7,NA,NA,NA,NA,NA,"protein binding (15), cytoplasm (13), innate immune response (7)","M75","IFN","INTERFERON/ANTIVIRAL SENSING"
"2777","M75","antiviral IFN signature","antiviral IFN signature (M75)",22,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M75.htm","ELANE",NA,NA,NA,NA,NA,"[Chaussabel.v2]M1.2",0.17,2.83e-16,27,7,NA,NA,NA,NA,NA,"protein binding (15), cytoplasm (13), innate immune response (7)","M75","IFN","INTERFERON/ANTIVIRAL SENSING"
"2778","M75","antiviral IFN signature","antiviral IFN signature (M75)",22,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M75.htm","SERPING1",NA,NA,NA,NA,NA,"[Chaussabel.v2]M1.2",0.17,2.83e-16,27,7,NA,NA,NA,NA,NA,"protein binding (15), cytoplasm (13), innate immune response (7)","M75","IFN","INTERFERON/ANTIVIRAL SENSING"
"2779","M75","antiviral IFN signature","antiviral IFN signature (M75)",22,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M75.htm","IL1B",NA,NA,NA,NA,NA,"[Chaussabel.v2]M1.2",0.17,2.83e-16,27,7,NA,NA,NA,NA,NA,"protein binding (15), cytoplasm (13), innate immune response (7)","M75","IFN","INTERFERON/ANTIVIRAL SENSING"
"2780","M75","antiviral IFN signature","antiviral IFN signature (M75)",22,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M75.htm","RSAD2",NA,NA,NA,NA,NA,"[Chaussabel.v2]M1.2",0.17,2.83e-16,27,7,NA,NA,NA,NA,NA,"protein binding (15), cytoplasm (13), innate immune response (7)","M75","IFN","INTERFERON/ANTIVIRAL SENSING"
"2781","M75","antiviral IFN signature","antiviral IFN signature (M75)",22,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M75.htm","IFIT1",NA,NA,NA,NA,NA,"[Chaussabel.v2]M1.2",0.17,2.83e-16,27,7,NA,NA,NA,NA,NA,"protein binding (15), cytoplasm (13), innate immune response (7)","M75","IFN","INTERFERON/ANTIVIRAL SENSING"
"2782","M75","antiviral IFN signature","antiviral IFN signature (M75)",22,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M75.htm","RARA",NA,NA,NA,NA,NA,"[Chaussabel.v2]M1.2",0.17,2.83e-16,27,7,NA,NA,NA,NA,NA,"protein binding (15), cytoplasm (13), innate immune response (7)","M75","IFN","INTERFERON/ANTIVIRAL SENSING"
"2783","M75","antiviral IFN signature","antiviral IFN signature (M75)",22,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M75.htm","DDX58",NA,NA,NA,NA,NA,"[Chaussabel.v2]M1.2",0.17,2.83e-16,27,7,NA,NA,NA,NA,NA,"protein binding (15), cytoplasm (13), innate immune response (7)","M75","IFN","INTERFERON/ANTIVIRAL SENSING"
"2784","M75","antiviral IFN signature","antiviral IFN signature (M75)",22,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M75.htm","FCER1A",NA,NA,NA,NA,NA,"[Chaussabel.v2]M1.2",0.17,2.83e-16,27,7,NA,NA,NA,NA,NA,"protein binding (15), cytoplasm (13), innate immune response (7)","M75","IFN","INTERFERON/ANTIVIRAL SENSING"
"2785","M75","antiviral IFN signature","antiviral IFN signature (M75)",22,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M75.htm","DHX58",NA,NA,NA,NA,NA,"[Chaussabel.v2]M1.2",0.17,2.83e-16,27,7,NA,NA,NA,NA,NA,"protein binding (15), cytoplasm (13), innate immune response (7)","M75","IFN","INTERFERON/ANTIVIRAL SENSING"
"2786","M75","antiviral IFN signature","antiviral IFN signature (M75)",22,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M75.htm","PTX3",NA,NA,NA,NA,NA,"[Chaussabel.v2]M1.2",0.17,2.83e-16,27,7,NA,NA,NA,NA,NA,"protein binding (15), cytoplasm (13), innate immune response (7)","M75","IFN","INTERFERON/ANTIVIRAL SENSING"
"2787","M75","antiviral IFN signature","antiviral IFN signature (M75)",22,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M75.htm","CARD9",NA,NA,NA,NA,NA,"[Chaussabel.v2]M1.2",0.17,2.83e-16,27,7,NA,NA,NA,NA,NA,"protein binding (15), cytoplasm (13), innate immune response (7)","M75","IFN","INTERFERON/ANTIVIRAL SENSING"
"2788","M75","antiviral IFN signature","antiviral IFN signature (M75)",22,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M75.htm","OAS1",NA,NA,NA,NA,NA,"[Chaussabel.v2]M1.2",0.17,2.83e-16,27,7,NA,NA,NA,NA,NA,"protein binding (15), cytoplasm (13), innate immune response (7)","M75","IFN","INTERFERON/ANTIVIRAL SENSING"
"2789","M75","antiviral IFN signature","antiviral IFN signature (M75)",22,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M75.htm","OAS3",NA,NA,NA,NA,NA,"[Chaussabel.v2]M1.2",0.17,2.83e-16,27,7,NA,NA,NA,NA,NA,"protein binding (15), cytoplasm (13), innate immune response (7)","M75","IFN","INTERFERON/ANTIVIRAL SENSING"
"2790","M75","antiviral IFN signature","antiviral IFN signature (M75)",22,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M75.htm","PML",NA,NA,NA,NA,NA,"[Chaussabel.v2]M1.2",0.17,2.83e-16,27,7,NA,NA,NA,NA,NA,"protein binding (15), cytoplasm (13), innate immune response (7)","M75","IFN","INTERFERON/ANTIVIRAL SENSING"
"2791","M75","antiviral IFN signature","antiviral IFN signature (M75)",22,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M75.htm","ANXA3",NA,NA,NA,NA,NA,"[Chaussabel.v2]M1.2",0.17,2.83e-16,27,7,NA,NA,NA,NA,NA,"protein binding (15), cytoplasm (13), innate immune response (7)","M75","IFN","INTERFERON/ANTIVIRAL SENSING"
"2792","M75","antiviral IFN signature","antiviral IFN signature (M75)",22,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M75.htm","HERC5",NA,NA,NA,NA,NA,"[Chaussabel.v2]M1.2",0.17,2.83e-16,27,7,NA,NA,NA,NA,NA,"protein binding (15), cytoplasm (13), innate immune response (7)","M75","IFN","INTERFERON/ANTIVIRAL SENSING"
"2793","M75","antiviral IFN signature","antiviral IFN signature (M75)",22,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M75.htm","DDX60",NA,NA,NA,NA,NA,"[Chaussabel.v2]M1.2",0.17,2.83e-16,27,7,NA,NA,NA,NA,NA,"protein binding (15), cytoplasm (13), innate immune response (7)","M75","IFN","INTERFERON/ANTIVIRAL SENSING"
"2794","M75","antiviral IFN signature","antiviral IFN signature (M75)",22,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M75.htm","CXCL10",NA,NA,NA,NA,NA,"[Chaussabel.v2]M1.2",0.17,2.83e-16,27,7,NA,NA,NA,NA,NA,"protein binding (15), cytoplasm (13), innate immune response (7)","M75","IFN","INTERFERON/ANTIVIRAL SENSING"
"2795","M75","antiviral IFN signature","antiviral IFN signature (M75)",22,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M75.htm","IRF7",NA,NA,NA,NA,NA,"[Chaussabel.v2]M1.2",0.17,2.83e-16,27,7,NA,NA,NA,NA,NA,"protein binding (15), cytoplasm (13), innate immune response (7)","M75","IFN","INTERFERON/ANTIVIRAL SENSING"
"2796","M75","antiviral IFN signature","antiviral IFN signature (M75)",22,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M75.htm","C1QB",NA,NA,NA,NA,NA,"[Chaussabel.v2]M1.2",0.17,2.83e-16,27,7,NA,NA,NA,NA,NA,"protein binding (15), cytoplasm (13), innate immune response (7)","M75","IFN","INTERFERON/ANTIVIRAL SENSING"
"2797","M75","antiviral IFN signature","antiviral IFN signature (M75)",22,"immune","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M75.htm","BCL3",NA,NA,NA,NA,NA,"[Chaussabel.v2]M1.2",0.17,2.83e-16,27,7,NA,NA,NA,NA,NA,"protein binding (15), cytoplasm (13), innate immune response (7)","M75","IFN","INTERFERON/ANTIVIRAL SENSING"
