hgnc_symbol,treatment,pathogen,timepoint_comparison,status_original,rank_mouse,rank_human,sign_mouse,sign_concordant,mean_log2fc_mouse,mean_log2fc_human,pred_shared,pred_rank,pred_direction
IL10RB,Infection,S. aureus,24h-12h,Not LEG,64.9402390438247,66.86586985391766,1,TRUE,0.5083647132252533,0.8581529999999995,NA,77.04985023486553,0.7704095238095239
IL16,Infection,S. aureus,24h-12h,Not LEG,76.82602921646746,63.54581673306773,-1,TRUE,-0.7821899675586916,-0.9361850000000012,NA,68.66526667720753,0.8675466666666667
ILF3,Infection,S. aureus,24h-12h,Not LEG,81.54050464807437,79.08366533864542,-1,TRUE,-0.7149346157836618,-0.9631900000000013,NA,61.149672714685245,0.7999333333333333
IMMT,Infection,S. aureus,24h-12h,Not LEG,1.5272244355909694,41.899070385126166,-1,TRUE,-0.008700995999150862,-0.5846725000000006,NA,42.72588908605942,0.9795233766233767
ING4,Infection,S. aureus,24h-12h,Not LEG,21.51394422310757,1.859229747675963,-1,FALSE,-0.08878221400174802,0.27500450000000015,NA,23.1891736297448,0.2550047619047619
INPP5B,Infection,S. aureus,24h-12h,Not LEG,53.58565737051792,59.29614873837982,-1,TRUE,-0.41162677066971476,-0.7869499999999983,NA,38.66813769702007,0.9017999999999999
INTS6,Infection,S. aureus,24h-12h,Not LEG,0.9960159362549801,75.83001328021248,-1,FALSE,-0.004519207281073356,1.0019785000000003,NA,47.39859942302656,0.3192666666666666
INTS9,Infection,S. aureus,24h-12h,Not LEG,34.59495351925631,42.430278884462155,-1,TRUE,-0.2077998918027033,-0.6114295000000003,NA,42.316852166605806,0.9178
IPO4,Infection,S. aureus,24h-12h,Not LEG,26.82602921646746,28.286852589641438,1,FALSE,0.1482273660284008,-0.5529350000000007,NA,39.60860423477534,0.5325000000000002
IPO5,Infection,S. aureus,24h-12h,Not LEG,34.72775564409031,44.35590969455511,1,FALSE,0.27868537039192276,-0.7341825000000006,NA,52.67714559959871,0.6729999999999999
IPO9,Infection,S. aureus,24h-12h,Not LEG,20.45152722443559,14.674634794156708,1,FALSE,0.11046308765599733,-0.5842225000000012,NA,55.97822530928136,0.3420119047619048
IRAK4,Infection,S. aureus,24h-12h,Not LEG,25.49800796812749,76.02921646746348,-1,FALSE,-0.14997005506437766,0.9149285000000014,NA,38.20605064502287,0.2396057210474868
IRF4,Infection,S. aureus,24h-12h,Not LEG,82.270916334661365,70.7171314741036,-1,TRUE,-1.1682262258526919,-1.1182549999999996,NA,59.04777082394144,0.8450857142857146
ITFG2,Infection,S. aureus,24h-12h,Not LEG,42.03187250996016,64.47543160690572,-1,TRUE,-0.23044535191946025,-0.8757135000000001,NA,39.75919575495359,0.9385715352210313
ITGA6,Infection,S. aureus,24h-12h,Not LEG,37.18459495351926,92.62948207171314,-1,TRUE,-0.3705945743008705,-1.4922259999999996,NA,68.64503270585294,0.44923333333333326
ITGAV,Infection,S. aureus,24h-12h,Not LEG,25.96281540504648,71.51394422310757,1,TRUE,0.17460308932339252,0.988790500000001,NA,57.47845847667977,0.7128021428571427
ITGB7,Infection,S. aureus,24h-12h,Not LEG,89.7742363877822,67.26427622841965,-1,TRUE,-1.0811835424281355,-1.0866949999999986,NA,67.71057252769569,0.8493619047619044
ITPKB,Infection,S. aureus,24h-12h,Not LEG,35.98937583001328,84.26294820717132,-1,TRUE,-0.2584520075354426,-1.1954870000000024,NA,61.369458060119236,0.8542714285714285
ITPKC,Infection,S. aureus,24h-12h,Not LEG,33.731739707835324,72.17795484727756,1,TRUE,0.18337352220806302,0.852986499999999,NA,43.84571882273719,0.4575
IVD,Infection,S. aureus,24h-12h,Not LEG,51.66002656042497,4.847277556440903,-1,TRUE,-0.3482896247052505,-0.4150415000000009,NA,33.68665951824919,0.98
JAK1,Infection,S. aureus,24h-12h,Not LEG,64.6746347941567,21.779548472775563,-1,TRUE,-0.4564853492491743,-0.5487749999999978,NA,60.42948607427454,0.8764380952380953
JAK2,Infection,S. aureus,24h-12h,Not LEG,53.71845949535192,89.04382470119522,1,TRUE,0.38085156179544555,1.6382669999999995,NA,62.578186059818776,0.7221857142857142
JMJD6,Infection,S. aureus,24h-12h,Not LEG,52.523240371845944,84.13014608233732,1,TRUE,0.39113590637461204,0.9417259999999983,NA,54.77999309554168,0.3227333333333335
KANSL1L,Infection,S. aureus,24h-12h,Not LEG,68.85790172642763,68.06108897742364,1,TRUE,0.5523910139140655,0.9120395000000001,NA,55.56068380929005,0.4075619047619048
KAT6B,Infection,S. aureus,24h-12h,Not LEG,84.13014608233732,63.01460823373174,-1,TRUE,-0.8626855525422705,-1.0390699999999997,NA,82.64516900144275,0.9775333333333334
KAT7,Infection,S. aureus,24h-12h,Not LEG,44.156706507304115,54.7144754316069,-1,TRUE,-0.25131898176759293,-0.6106149999999995,NA,37.242329431562645,0.855095238095238
KCND1,Infection,S. aureus,24h-12h,Not LEG,2.921646746347941,76.89243027888446,-1,FALSE,-0.020155941543914757,0.8960250000000013,NA,34.84942678514387,0.8073777777777777
KCTD13,Infection,S. aureus,24h-12h,Not LEG,66.86586985391766,4.4488711819389115,-1,TRUE,-0.37905540944564553,-0.35775900000000094,NA,45.26695170701708,0.6053944444444443
KCTD7,Infection,S. aureus,24h-12h,Not LEG,71.64674634794157,80.2124833997344,1,FALSE,0.9037264917022982,-0.9966109999999987,NA,54.68029103337817,0.16880018315018322
KDM1A,Infection,S. aureus,24h-12h,Not LEG,50.132802124834,18.658698539176626,-1,TRUE,-0.3558852966896886,-0.4756659999999995,NA,32.485283872563,0.8999666666666667
KDM5B,Infection,S. aureus,24h-12h,Not LEG,39.309428950863214,77.42363877822045,-1,FALSE,-0.24948878109889794,1.1361800000000009,NA,44.405696874970374,0.6291142857142858
KHDRBS1,Infection,S. aureus,24h-12h,Not LEG,36.58698539176627,55.97609561752988,-1,TRUE,-0.24307772262132232,-0.8806580000000008,NA,30.996790511222176,0.9702000000000001
KHSRP,Infection,S. aureus,24h-12h,Not LEG,42.49667994687915,77.49003984063745,-1,TRUE,-0.30101585026128497,-0.8913849999999996,NA,50.25264102405278,0.9180333333333335
KIF13A,Infection,S. aureus,24h-12h,Not LEG,55.37848605577689,30.87649402390438,1,TRUE,0.5170809259691005,0.7436479999999999,NA,48.24390453432831,0.4456666666666665
KIF1C,Infection,S. aureus,24h-12h,Not LEG,6.042496679946879,7.702523240371846,-1,FALSE,-0.056310373078077625,0.4657490000000012,NA,39.93748978387418,0.3826666666666667
KIF21B,Infection,S. aureus,24h-12h,Not LEG,94.68791500664011,15.272244355909695,-1,TRUE,-1.611581099418423,-0.522419,NA,44.320157283894204,0.34743333333333337
KIFC3,Infection,S. aureus,24h-12h,Not LEG,34.26294820717131,8.964143426294822,-1,FALSE,-0.21170662975748478,0.47726349999999934,NA,19.545753486854167,0.33199999999999996
KIN,Infection,S. aureus,24h-12h,Not LEG,38.180610889774236,52.788844621513945,-1,FALSE,-0.18971735984167015,1.016316000000001,NA,59.22340776906609,0.4493454201228837
KLF2,Infection,S. aureus,24h-12h,Not LEG,36.321381142098275,46.480743691899065,1,FALSE,0.3009074398903113,-0.7099049999999989,NA,40.8702169137265,0.5887999999999999
KLF7,Infection,S. aureus,24h-12h,Not LEG,86.05577689243027,27.02523240371846,1,TRUE,0.93432158149397,0.6342034999999995,NA,51.08421775542931,0.9586000000000001
KLHDC10,Infection,S. aureus,24h-12h,Not LEG,33.33333333333333,1.593625498007968,1,TRUE,0.17120067858949728,0.3216924999999997,NA,35.43211548484568,0.6763666666666667
KLHL2,Infection,S. aureus,24h-12h,Not LEG,91.89907038512615,65.5378486055777,1,TRUE,1.3580551748395795,1.461616000000002,NA,74.21694192045209,0.9687666666666669
KLHL22,Infection,S. aureus,24h-12h,Not LEG,73.10756972111554,93.29349269588313,-1,TRUE,-0.618909816851386,-1.2509730000000006,NA,56.405059346217875,0.8639
KLHL26,Infection,S. aureus,24h-12h,Not LEG,12.01859229747676,30.942895086321382,1,FALSE,0.05243024865728518,-0.5818784999999991,NA,36.79715808139958,0.6081499999999999
KLHL9,Infection,S. aureus,24h-12h,Not LEG,29.08366533864542,22.775564409030544,1,TRUE,0.1677656934493914,0.609801,NA,36.81549252070426,0.7238666666666667
KMO,Infection,S. aureus,24h-12h,Not LEG,96.34794156706508,43.29349269588313,-1,FALSE,-1.6830543887490306,0.8520849999999994,NA,61.77028014235804,0.34087380952380986
KMT2A,Infection,S. aureus,24h-12h,Not LEG,82.73572377158035,37.51660026560425,-1,TRUE,-0.7275101447959322,-0.7887065000000009,NA,70.94423832510462,0.9727333333333334
KRAS,Infection,S. aureus,24h-12h,Not LEG,80.47808764940238,36.852589641434264,1,TRUE,1.0176550853906239,0.6890545000000003,NA,51.538208311767264,0.44463333333333327
KRCC1,Infection,S. aureus,24h-12h,Not LEG,70.3187250996016,43.691899070385126,1,TRUE,0.5581922030117976,0.890465,NA,47.43103140543938,0.4768761904761904
KRI1,Infection,S. aureus,24h-12h,Not LEG,11.088977423638777,15.139442231075698,-1,TRUE,-0.053762293242122894,-0.49670449999999905,NA,21.38374503146198,0.7928333333333333
LAMTOR2,Infection,S. aureus,24h-12h,Not LEG,72.17795484727756,54.05046480743692,-1,FALSE,-0.6602230907346032,0.5784175000000006,NA,52.69616792043691,0.2620858585858585
LAMTOR5,Infection,S. aureus,24h-12h,Not LEG,11.487383798140769,81.00929614873837,1,TRUE,0.057684596956347534,1.117771500000001,NA,79.09842899579296,0.9497666666666669
LANCL1,Infection,S. aureus,24h-12h,Not LEG,92.16467463479415,46.34794156706507,-1,TRUE,-1.1050210674001484,-0.8735769999999998,NA,55.27652988707214,0.9012333333333333
LARP1,Infection,S. aureus,24h-12h,Not LEG,66.33466135458167,53.98406374501992,1,FALSE,0.5616432680154002,-0.763083999999999,NA,37.341353319834866,0.6938428571428572
LARS2,Infection,S. aureus,24h-12h,Not LEG,21.181938911022577,18.791500664010623,-1,TRUE,-0.11641293661795515,-0.4326544999999986,NA,44.12240280635988,0.7348904761904763
LAS1L,Infection,S. aureus,24h-12h,Not LEG,49.867197875166,49.867197875166,-1,TRUE,-0.332851357708118,-0.6995820000000006,NA,52.29987924357997,0.8817999999999999
LAT2,Infection,S. aureus,24h-12h,Not LEG,78.02124833997344,5.843293492695882,-1,FALSE,-0.9148972386255307,0.40629499999999996,NA,62.483883661003695,0
LAX1,Infection,S. aureus,24h-12h,Not LEG,85.65737051792829,48.007968127490045,-1,TRUE,-0.8768896918342612,-0.8647849999999999,NA,64.37625837436026,0.9600666666666668
LDHB,Infection,S. aureus,24h-12h,Not LEG,18.393094289508632,79.6812749003984,-1,TRUE,-0.15115543399650377,-1.3952514999999992,NA,70.9944054712071,0.6986619047619047
LDLR,Infection,S. aureus,24h-12h,Not LEG,81.27490039840637,78.68525896414343,1,TRUE,0.9650895264034558,1.4682565000000007,NA,49.55539074375159,0.5883765406162466
LDLRAP1,Infection,S. aureus,24h-12h,Not LEG,40.63745019920319,80.34528552456838,-1,TRUE,-0.30053985842718234,-1.3539650000000003,NA,55.5647401037356,0.5640333333333333
LEMD3,Infection,S. aureus,24h-12h,Not LEG,32.33731739707835,32.40371845949535,-1,FALSE,-0.22128751471290098,0.6609685000000008,NA,40.32913661852761,0.7316000000000001
LETMD1,Infection,S. aureus,24h-12h,Not LEG,68.32669322709162,33.067729083665334,-1,TRUE,-0.50051897178093,-0.6896475000000002,NA,49.37785190096273,0.9760333333333334
LGALS1,Infection,S. aureus,24h-12h,Not LEG,11.354581673306772,86.38778220451528,1,TRUE,0.0882533476563232,1.1726899999999993,NA,68.70708224339985,0.8883359307359305
LGMN,Infection,S. aureus,24h-12h,Not LEG,42.82868525896414,61.62018592297477,-1,TRUE,-0.4179035588920126,-0.8402555000000004,NA,34.34243322636362,0.4990333333333333
LHFPL2,Infection,S. aureus,24h-12h,Not LEG,29.61487383798141,81.60690571049138,1,TRUE,0.13815014920487734,1.3285389999999992,NA,70.2561575713437,0.4199285714285713
LIG1,Infection,S. aureus,24h-12h,Not LEG,60.0265604249668,76.29482071713147,-1,TRUE,-0.3762846472457042,-0.8164940000000005,NA,47.34600430205209,0.6372285714285714
LIMK2,Infection,S. aureus,24h-12h,Not LEG,49.07038512616202,70.5843293492696,1,TRUE,0.30904647360584026,1.1400695,NA,82.57082927247446,0.3278666666666667
LMAN2,Infection,S. aureus,24h-12h,Not LEG,32.669322709163346,20.98273572377158,1,TRUE,0.20169603365667133,0.5052189999999981,NA,55.076582999731436,0.8469
LMBR1L,Infection,S. aureus,24h-12h,Not LEG,33.798140770252324,61.819389110225764,-1,TRUE,-0.1887675317369455,-0.6540095000000019,NA,40.937765986821695,0.935216666666667
LONP1,Infection,S. aureus,24h-12h,Not LEG,30.411686586985393,27.490039840637447,-1,TRUE,-0.1760184624708101,-0.5178120000000024,NA,41.31836284822745,0.7674428045638572
LPAR6,Infection,S. aureus,24h-12h,Not LEG,67.13147410358566,57.63612217795485,-1,FALSE,-0.622920190694666,1.1850370000000006,NA,49.1220795021307,0.8370333333333332
LRBA,Infection,S. aureus,24h-12h,Not LEG,93.42629482071713,80.74369189907038,-1,TRUE,-1.0722640348916608,-1.144436499999999,NA,70.95980142323148,0.9719000000000001
LRFN3,Infection,S. aureus,24h-12h,Not LEG,16.79946879150066,61.288180610889775,1,FALSE,0.08987828694563582,-1.083697499999999,NA,62.08511049834374,0.2666641025641025
LRIG1,Infection,S. aureus,24h-12h,Not LEG,63.01460823373174,92.09827357237715,-1,TRUE,-0.5041786484351789,-1.4641060000000012,NA,66.11186605525262,0.8438666666666668
LRP8,Infection,S. aureus,24h-12h,Not LEG,37.84860557768924,20.45152722443559,1,TRUE,0.28484390940153936,0.6664700000000003,NA,51.98303279560606,0.4196666666666667
LRPAP1,Infection,S. aureus,24h-12h,Not LEG,5.909694555112882,27.95484727755644,1,TRUE,0.052127103682433784,0.6926565,NA,53.64163385114487,0.8499285714285719
LRPPRC,Infection,S. aureus,24h-12h,Not LEG,58.49933598937584,50.59760956175299,-1,TRUE,-0.38698040523051436,-0.8673834999999999,NA,52.12547553266801,0.9713999999999998
LRRC47,Infection,S. aureus,24h-12h,Not LEG,38.44621513944223,34.462151394422314,-1,TRUE,-0.23289459623080155,-0.7033019999999988,NA,55.006155492745584,0.9752261904761904
LSG1,Infection,S. aureus,24h-12h,Not LEG,31.540504648074368,82.47011952191235,-1,TRUE,-0.23216077384075007,-0.9517285000000012,NA,63.39688546492593,0.8680095238095239
LSM1,Infection,S. aureus,24h-12h,Not LEG,63.94422310756972,87.51660026560425,-1,FALSE,-0.44176514424418123,1.0104979999999995,NA,50.9700247356526,0.35343333333333343
LSM3,Infection,S. aureus,24h-12h,Not LEG,24.833997343957503,83.33333333333334,-1,FALSE,-0.11718545950453318,1.0161309999999995,NA,35.91342477872759,0.7178666666666668
LSM6,Infection,S. aureus,24h-12h,Not LEG,45.75033200531208,56.440903054448874,-1,FALSE,-0.32241110494829073,0.6839285000000006,NA,53.67791001372366,0.7089190476190474
LSP1,Infection,S. aureus,24h-12h,Not LEG,85.590969455511285,18.52589641434263,-1,TRUE,-0.8782613136945674,-0.5554300000000008,NA,57.3708354158534,0.41646190476190476
LSR,Infection,S. aureus,24h-12h,Not LEG,0.398406374501992,80.67729083665338,-1,TRUE,-0.0016036788620992226,-1.1588164999999995,NA,61.88895962467432,0.3568722222222222
LTA,Infection,S. aureus,24h-12h,Not LEG,73.90438247011953,18.260292164674635,-1,TRUE,-0.7790040701473533,-0.5230289999999993,NA,53.86414927482824,0.646240476190476
LTA4H,Infection,S. aureus,24h-12h,Not LEG,17.264276228419657,37.45019920318725,-1,FALSE,-0.0964924541555412,0.7201899999999997,NA,51.60719123484519,0.38603333333333334
LXN,Infection,S. aureus,24h-12h,Not LEG,24.900398406374503,63.47941567065073,1,TRUE,0.18579998331915792,0.8397189999999994,NA,43.52055775324191,0.482804761904762
LYPLA1,Infection,S. aureus,24h-12h,Not LEG,46.94555112881807,45.61752988047809,1,TRUE,0.31457068968190427,0.6904940000000004,NA,59.41892192613379,0.8316666666666668
MAD2L1BP,Infection,S. aureus,24h-12h,Not LEG,36.71978751660026,60.49136786188579,-1,FALSE,-0.22685078042936357,0.7317019999999981,NA,45.732903287888725,0.7752809523809526
MAFG,Infection,S. aureus,24h-12h,Not LEG,76.95883134130146,50.53120849933599,1,TRUE,0.6538716389820642,0.7882940000000005,NA,72.04104050430911,0.9658666666666665
MAGED1,Infection,S. aureus,24h-12h,Not LEG,41.56706507304117,94.35590969455512,-1,TRUE,-0.39513814021105187,-1.3621285000000007,NA,43.94146874133449,0.7292666666666666
MAGOH,Infection,S. aureus,24h-12h,Not LEG,37.84860557768924,20.45152722443559,1,TRUE,0.28484390940153936,0.6664700000000003,NA,48.60230544766926,0.4892666666666666
MAK16,Infection,S. aureus,24h-12h,Not LEG,20.0531208499336,9.163346613545817,-1,TRUE,-0.13084638716854613,-0.5021460000000009,NA,58.69463028063198,0.9478000000000002
MALT1,Infection,S. aureus,24h-12h,Not LEG,15.604249667994688,47.01195219123506,-1,TRUE,-0.1291503755590444,-0.9159509999999976,NA,52.217735258758665,0.9104666666666663
MAN1C1,Infection,S. aureus,24h-12h,Not LEG,27.091633466135455,90.43824701195219,-1,TRUE,-0.15591738001396394,-1.5687634999999986,NA,73.28573971396014,0.6952452380952377
MAN2B2,Infection,S. aureus,24h-12h,Not LEG,64.47543160690572,11.819389110225764,-1,TRUE,-0.47371436189619853,-0.45060199999999895,NA,33.36065319741183,0.38470476190476177
MAP2K5,Infection,S. aureus,24h-12h,Not LEG,77.82204515272244,8.300132802124834,-1,TRUE,-0.611755659012748,-0.47535900000000125,NA,46.00546104973022,0.8992333333333332
MAP3K4,Infection,S. aureus,24h-12h,Not LEG,79.6812749003984,37.31739707835325,-1,TRUE,-0.6638115893581578,-0.7370779999999995,NA,74.74900648851767,0.8881476190476193
MAP3K6,Infection,S. aureus,24h-12h,Not LEG,58.56573705179283,31.606905710491368,1,TRUE,0.5612622402922494,0.7170430000000001,NA,42.212926040904534,0.5405111111111112
MAP4K1,Infection,S. aureus,24h-12h,Not LEG,49.60159362549801,65.80345285524568,-1,TRUE,-0.4712181829781521,-1.1697545000000011,NA,54.738065233534236,0.9630190476190477
MAPK14,Infection,S. aureus,24h-12h,Not LEG,52.92164674634794,82.66932270916335,-1,FALSE,-0.4282390551913515,1.1963799999999982,NA,89.15036840541352,0.7213666666666668
MAPKAP1,Infection,S. aureus,24h-12h,Not LEG,29.482071713147413,1.0624169986719787,-1,FALSE,-0.1556069554788646,0.2631910000000001,NA,32.665086853616025,0.33653333333333335
MAPRE2,Infection,S. aureus,24h-12h,Not LEG,24.10358565737052,16.99867197875166,-1,TRUE,-0.1542246313256772,-0.5463254999999994,NA,18.03394377294647,0.6087666666666666
MARCKSL1,Infection,S. aureus,24h-12h,Not LEG,99.53519256308101,89.30942895086321,1,FALSE,4.192302596545529,-1.436806499999998,NA,69.16910970890319,0.24190000000000003
MARCO,Infection,S. aureus,24h-12h,Not LEG,60.55776892430279,80.54448871181938,1,TRUE,1.212761631160217,1.5157750000000012,NA,42.40406106261088,0.2736059440559441
MAZ,Infection,S. aureus,24h-12h,Not LEG,39.7078353253652,0.8632138114209826,-1,TRUE,-0.23335264587427496,-0.22215450000000167,NA,39.98259932492034,0.6399666666666666
MBD1,Infection,S. aureus,24h-12h,Not LEG,4.581673306772909,18.393094289508632,1,FALSE,0.04498498971563514,-0.3925060000000006,NA,30.372095873900417,0.5057095238095237
MBD4,Infection,S. aureus,24h-12h,Not LEG,80.87649402390437,4.9800796812749,-1,FALSE,-0.7711600260420903,0.428616000000002,NA,46.88168575979786,0.3865666666666667
MBNL1,Infection,S. aureus,24h-12h,Not LEG,37.45019920318725,0.13280212483399734,-1,FALSE,-0.2927518238528304,0.05278200000000062,NA,54.048659226887466,0.6203666666666667
MCCC1,Infection,S. aureus,24h-12h,Not LEG,17.065073041168656,60.55776892430279,-1,TRUE,-0.10154802573002897,-0.7917914999999996,NA,48.92524847921487,0.9375154761904764
MCCC2,Infection,S. aureus,24h-12h,Not LEG,80.0132802124834,92.43027888446214,-1,TRUE,-1.0792649388370297,-1.2335255000000003,NA,61.588912065503216,0.9793666666666668
MCF2L,Infection,S. aureus,24h-12h,Not LEG,19.654714475431607,74.6347941567065,1,FALSE,0.1746148961092251,-0.7539785000000008,NA,39.250622149591734,0.26530000000000004
MCMBP,Infection,S. aureus,24h-12h,Not LEG,15.869853917662683,60.690571049136786,1,TRUE,0.08635082145002393,0.7728895000000013,NA,28.68349090054004,0.666701587301587
MCTP2,Infection,S. aureus,24h-12h,Not LEG,12.881806108897742,60.2921646746348,-1,FALSE,-0.08199080146910198,1.1530180000000017,NA,68.56750569271327,0.41526746031746
MCTS1,Infection,S. aureus,24h-12h,Not LEG,0.33200531208499334,89.9734395750332,1,TRUE,9.230997456128875e-4,1.2559324999999986,NA,58.23350303612021,0.791390476190476
MDFIC,Infection,S. aureus,24h-12h,Not LEG,55.90969455511288,67.39707835325365,1,FALSE,0.518488361199724,-1.1763149999999996,NA,74.27648328229189,0.712066666666667
MDN1,Infection,S. aureus,24h-12h,Not LEG,24.63479415670651,70.2523240371846,-1,TRUE,-0.14744970533714152,-0.9209880000000014,NA,73.12772086641543,0.9825333333333334
MECP2,Infection,S. aureus,24h-12h,Not LEG,72.64276228419655,33.731739707835324,-1,TRUE,-0.48906627283481807,-0.5743980000000004,NA,24.530043353029924,0.8818388888888888
